name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['The Anxiety and Worry Workbook: The Cognitive Behavioral Solution'],"
Clark,DavidA.",35.0,41.23,352,['FLATIRON                      '],Paperback,03/04/2018,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781606239186
"[""It's Ok That You're Not Ok: Meeting Grief and Loss in a Culture That Doesn't Understand""]","
Devine,Megan",23.86,28.11,304,['HARPER WAVE                   '],Paperback,13/11/2018,['35 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781622039074
['The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients'],"
Yalom,Irvin",22.34,26.32,464,['PENGUIN GROUP                 '],Paperback,08/09/2015,['31 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061719615
['Make It Stick: The Science of Successful Learning'],"
Brown,PeterC.",53.27,62.75,848,['LIGHTNING SOURCE INC          '],Hardcover,01/11/2018,['66 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674729018
"['Enlightenment Now: The Case for Reason, Science, Humanism, and Progress']","
Pinker,Steven",52.3,61.61,272,['BLOOMSBURY                    '],Hardcover,15/01/2019,['56 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525427575
['The Book of Symbols: Reflections on Archetypal Images'],"
ArchiveforResearchinArchetypalSymbo",78.1,92.0,400,['MARINER BOOKS                 '],Hardcover,20/10/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783836514484
['Aware: The Science and Practice of Presence--The Groundbreaking Meditation Practice'],"
Siegel,Daniel",41.29,48.64,422,['GUILFORD PUBN                 '],Hardcover,21/10/2014,['76 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101993040
"['Love Yourself, Heal Your Life Workbook']","
Hay,LouiseL.",24.83,29.25,256,['HARVARD BUSINESS              '],Paperback,13/03/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780937611692
"['David and Goliath: Underdogs, Misfits, and the Art of Battling Giants']","
Gladwell,Malcolm",25.67,30.24,309,['BACK BAY BOOKS                '],Paperback,07/06/2011,['205 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316204378
"[""Mastering APA Style: Student's Workbook and Training Guide""]","
AmericanPsychologicalAssociation",52.87,62.28,303,['PERENNIAL                     '],Spiral,01/07/2008,['209 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433805578
"[""The Boy Who Was Raised as a Dog: And Other Stories from a Child Psychiatrist's Notebook--What Traumatized Children Can Teach Us about Loss, Love, and""]","
Perry,BruceD.",29.98,35.32,208,['REDEMPTION PR                 '],Paperback,03/06/2016,['4860 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780465094455
['Finish This Book'],"
Smith,Keri",24.28,28.6,174,['PARKHURST BROTHERS            '],Paperback,01/04/2010,['97 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399536892
['The Wounded Heart: Hope for Adult Victims of Childhood Sexual Abuse'],"
Allender,Dan",24.83,29.25,300,['CENTRAL RECOVERY PR           '],Paperback,19/09/2017,['60 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781600063077
"['The Expanded Dialectical Behavior Therapy Skills Training Manual, 2nd Edition: Dbt for Self-Help and Individual & Group Treatment Settings']","
Pederson,Lane",51.14,60.24,271,['PERIGEE BOOKS                 '],Spiral,07/12/2010,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683730460
"['Thinking, Fast and Slow']","
Kahneman,Daniel",45.15,53.19,368,['HARPER COLLINS                '],Hardcover,03/04/2012,['8220 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780374275631
"[""The Asperkid's Secret Book of Social Rules: The Handbook of Not-So-Obvious Social Guidelines for Tweens and Teens with Asperger Syndrome""]","
Bojanowski,Brian",29.43,34.67,448,['MARINER BOOKS                 '],Paperback,13/03/2018,['219 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781849059152
['Synchronicity: An Acausal Connecting Principle. (from Vol. 8. of the Collected Works of C. G. Jung)'],"
Jung,C.G.",14.22,16.76,499,['FARRAR STRAUS & GIROUX        '],Paperback,02/04/2013,['133 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691150505
"[""Into the Magic Shop: A Neurosurgeon's Quest to Discover the Mysteries of the Brain and the Secrets of the Heart""]","
Doty,JamesR.",22.67,26.71,408,['BLACK DOG & LEVENTHAL         '],Paperback,10/04/2018,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399183645
"['Sex at Dawn: How We Mate, Why We Stray, and What It Means for Modern Relationships']","
Ryan,Christopher",28.03,33.02,600,['W W NORTON & CO INC           '],Paperback,17/12/2012,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061707810
['The Voice of the Heart: A Call to Full Living'],"
Dodd,Chip",22.49,26.5,333,['CROWN PUB INC                 '],Paperback,24/01/2012,['121 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780984399161
['The Man Who Mistook His Wife for a Hat: And Other Clinical Tales'],"
Sacks,Oliver",22.2,26.16,294,['GUILFORD PUBN                 '],Paperback,08/09/2011,['263 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780684853949
['Publication Manual of the American Psychological Association'],"
AmericanPsychologicalAssociation",80.12,94.38,280,['SOUNDS TRUE INC               '],Hardcover,01/10/2017,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433805592
['The State of Affairs: Rethinking Infidelity'],"
Perel,Esther",44.46,52.37,320,['PERENNIAL                     '],Hardcover,12/05/2009,['3187 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062322586
['The Design of Everyday Things'],"
Norman,Don",26.86,31.64,313,['HARVARD UNIV PR               '],Paperback,14/04/2014,['313 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780465050659
['The Tipping Point: How Little Things Can Make a Big Difference'],"
Gladwell,Malcolm",24.15,28.45,576,['PENGUIN GROUP                 '],Paperback,13/02/2018,['88 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316346627
['What Every Teacher Should Know about Action Research'],"
Johnson,AndrewP.",28.5,33.58,807,['TASCHEN AMER LLC              '],Paperback,25/11/2010,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780137155842
['Stop Anxiety from Stopping You: The Breakthrough Program for Conquering Panic and Social Anxiety'],"
Odessky,Helen",23.86,28.11,400,['TARCHERPERIGEE                '],Paperback,21/08/2018,['97 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781633535466
"[""Dsm-5(r) Made Easy: The Clinician's Guide to Diagnosis""]","
Morrison,James",157.58,185.61,169,['HAY HOUSE                     '],Hardcover,01/05/1990,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781462514427
['Difficult Conversations: How to Discuss What Matters Most'],"
Stone,Douglas",23.69,27.91,352,['BACK BAY BOOKS                '],Paperback,07/04/2015,['49 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780143118442
['Blindspot: Hidden Biases of Good People'],"
Banaji,MahzarinR.",23.23,27.37,220,['AMER PSYCHOLOGICAL ASSN       '],Paperback,01/07/2009,['49 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780345528438
"[""Man's Search for Meaning""]","
Frankl,ViktorE.",21.11,24.87,448,['BASIC BOOKS                   '],Paperback,29/08/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780807014271
"[""Quiet: The Power of Introverts in a World That Can't Stop Talking""]","
Cain,Susan",24.28,28.61,208,['PERIGEE BOOKS                 '],Paperback,06/09/2011,['47 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307352156
['Visiting Feelings'],"
Rubenstein,Lauren",22.85,26.92,271,['NAV PR                        '],Hardcover,02/05/2018,['526 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433813399
['Genograms: Assessment and Intervention'],"
McGoldrick,Monica",63.75,75.1,0,['PREMIER EDUCATION SOLUTIONS   '],Paperback,01/03/2017,['262 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393705096
"['Please Understand Me II: Temperament, Character, Intelligence']","
Keirsey,David",37.12,43.73,448,['RH CANADA                     '],Paperback,23/01/2018,['2167 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781885705020
['The Archetypes and the Collective Unconscious'],"
Jung,C.G.",57.78,68.06,272,['AMER PSYCHOLOGICAL ASSN       '],Paperback,28/07/2009,['3740 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691018331
['150 More Group Therapy Activities & Tips'],"
Belmont,Judith",50.23,59.17,0,['PREMIER EDUCATION SOLUTIONS   '],Spiral,01/09/2017,['642 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683730156
['Motivational Interviewing: Helping People Change'],"
Miller,WilliamR.",133.58,157.34,272,['AMER PSYCHOLOGICAL ASSN       '],Hardcover,01/07/2009,['662 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781609182274
['An Easyguide to APA Style'],"
Schwartz,BethM.",78.29,92.22,320,['DEY STREET BOOKS              '],Spiral,24/04/2018,['45 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781483383231
"[""The Complete Guide to Asperger's Syndrome""]","
Attwood,Tony",44.18,52.04,352,['FLATIRON                      '],Paperback,03/04/2018,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781843106692
['The Polyvagal Theory in Therapy: Engaging the Rhythm of Regulation'],"
Dana,DebA.",63.12,74.35,304,['HARPER WAVE                   '],Hardcover,13/11/2018,['35 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393712377
['Without Conscience: The Disturbing World of the Psychopaths Among Us'],"
Hare,RobertD.",25.11,29.58,464,['PENGUIN GROUP                 '],Paperback,08/09/2015,['31 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781572304512
"[""Blind Spots: Why We Fail to Do What's Right and What to Do about It""]","
Bazerman,MaxH.",24.5,28.86,848,['LIGHTNING SOURCE INC          '],Paperback,01/11/2018,['66 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691156224
['100 Things Every Designer Needs to Know about People'],"
Weinschenk,Susan",48.3,56.9,272,['BLOOMSBURY                    '],Paperback,15/01/2019,['56 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780321767530
"['Change Your Brain, Change Your Life: The Breakthrough Program for Conquering Anxiety, Depression, Obsessiveness, Lack of Focus, Anger, and Memory Prob']","
Amen,DanielG.",25.75,30.34,400,['MARINER BOOKS                 '],Paperback,20/10/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101904640
['On Killing: The Psychological Cost of Learning to Kill in War and Society'],"
Grossman,Dave",24.84,29.26,422,['GUILFORD PUBN                 '],Paperback,21/10/2014,['76 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316040938
['Creative Quest'],"
Questlove",41.27,48.62,256,['HARVARD BUSINESS              '],Hardcover,13/03/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062670557
['Bipolar Disorder: A Guide for Patients and Families'],"
Mondimore,FrancisMark",32.8,38.64,309,['BACK BAY BOOKS                '],Paperback,07/06/2011,['205 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781421412061
['The Enneagram Made Easy: Discover the 9 Types of People'],"
Baron,Renee",26.22,30.89,303,['PERENNIAL                     '],Paperback,01/07/2008,['209 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062510266
['The Mindful Way Workbook: An 8-Week Program to Free Yourself from Depression and Emotional Distress [With CD (Audio)]'],"
Teasdale,John",36.57,43.08,208,['REDEMPTION PR                 '],Paperback,03/06/2016,['4860 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781462508143
['Are U Ok?: A Guide to Caring for Your Mental Health'],"
Morton,Kati",29.26,34.47,174,['PARKHURST BROTHERS            '],Hardcover,01/04/2010,['97 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780738234991
['The Undiscovered Self: With Symbols and the Interpretation of Dreams'],"
Jung,C.G.",14.0,16.49,300,['CENTRAL RECOVERY PR           '],Paperback,19/09/2017,['60 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691150512
['Transforming the Intense Child: An Experiential Guide for Learning and Implementing the Nurtured Heart Approach'],"
Glasser,Howard",34.06,40.12,271,['PERIGEE BOOKS                 '],Paperback,07/12/2010,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780982671481
['Rewired: A Bold New Approach to Addiction and Recovery'],"
Spiegelman,Erica",22.38,26.37,368,['HARPER COLLINS                '],Paperback,03/04/2012,['8220 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781578265657
['From Types to Images'],"
Hillman,James",66.26,78.05,448,['MARINER BOOKS                 '],Hardcover,13/03/2018,['219 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780882145822
['Tribe: On Homecoming and Belonging'],"
Junger,Sebastian",30.06,35.41,499,['FARRAR STRAUS & GIROUX        '],Hardcover,02/04/2013,['133 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781455566389
['Mating in Captivity: Unlocking Erotic Intelligence'],"
Perel,Esther",21.98,25.89,408,['BLACK DOG & LEVENTHAL         '],Paperback,10/04/2018,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060753641
['Women and Madness'],"
Chesler,Phyllis",30.86,36.35,600,['W W NORTON & CO INC           '],Paperback,17/12/2012,['1 copy available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641600361
['The End of Average: Unlocking Our Potential by Embracing What Makes Us Different'],"
Rose,Todd",24.19,28.5,333,['CROWN PUB INC                 '],Paperback,24/01/2012,['121 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062358370
['Where to Start and What to Ask: An Assessment Handbook'],"
Lukas,Susan",38.7,45.59,294,['GUILFORD PUBN                 '],Paperback,08/09/2011,['263 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393701524
['The Undiscovered Self: The Dilemma of the Individual in Modern Society'],"
Jung,C.G.",10.63,12.53,280,['SOUNDS TRUE INC               '],Mass,01/10/2017,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451217325
['Personality Types: Using the Enneagram for Self-Discovery'],"
Riso,DonRichard",26.65,31.4,320,['PERENNIAL                     '],Paperback,12/05/2009,['3187 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780395798676
"[""Don't Hit My Mommy!: A Manual for Child-Parent Psychotherapy with Young Witnesses of Family Violence""]","
Lieberman,AliciaF.",37.82,44.55,313,['HARVARD UNIV PR               '],Paperback,14/04/2014,['313 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781938558528
"['Eating in the Light of the Moon: How Women Can Transform Their Relationship with Food Through Myths, Metaphors, and Storytelling']","
JohnstonPh.D.,Anita",30.72,36.19,576,['PENGUIN GROUP                 '],Paperback,13/02/2018,['88 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780936077369
"['Smart But Scattered Teens: The ""Executive Skills"" Program for Helping Teens Reach Their Potential']","
Guare,Richard",27.3,32.16,807,['TASCHEN AMER LLC              '],Paperback,25/11/2010,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781609182298
['Trauma and Recovery: The Aftermath of Violence--From Domestic Abuse to Political Terror'],"
Herman,JudithL.",25.38,29.9,400,['TARCHERPERIGEE                '],Paperback,21/08/2018,['97 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780465061716
"[""Becoming the Narcissist's Nightmare: How to Devalue and Discard the Narcissist While Supplying Yourself""]","
Arabi,Shahida",35.72,42.08,169,['HAY HOUSE                     '],Paperback,01/05/1990,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781523702466
"['The Dialectical Behavior Therapy Skills Workbook: Practical Dbt Exercises for Learning Mindfulness, Interpersonal Effectiveness, Emotion Regulation, a']","
McKay,Matthew",36.11,42.54,352,['BACK BAY BOOKS                '],Paperback,07/04/2015,['49 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781572245136
['Retrain Your Brain: Cognitive Behavioral Therapy in 7 Weeks: A Workbook for Managing Depression and Anxiety'],"
Gillihan,SethJ.",25.87,30.48,220,['AMER PSYCHOLOGICAL ASSN       '],Paperback,01/07/2009,['49 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781623157807
['The Wisdom of the Enneagram: The Complete Guide to Psychological and Spiritual Growth for the Nine Personality Types'],"
Riso,DonRichard",37.41,44.07,448,['BASIC BOOKS                   '],Paperback,29/08/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780553378207
['Becoming Brilliant: What Science Tells Us about Raising Successful Children'],"
Golinkoff,RobertaMichnick",28.97,34.13,208,['PERIGEE BOOKS                 '],Paperback,06/09/2011,['47 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433822391
"[""Brain Over Binge: Why I Was Bulimic, Why Conventional Therapy Didn't Work, and How I Recovered for Good""]","
Hansen,Kathryn",31.1,36.64,271,['NAV PR                        '],Paperback,02/05/2018,['526 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780984481705
['The Personality Brokers: The Strange History of Myers-Briggs and the Birth of Personality Testing'],"
Emre,Merve",41.45,48.83,0,['PREMIER EDUCATION SOLUTIONS   '],Hardcover,01/03/2017,['262 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780385541909
['Never Enough: The Neuroscience and Experience of Addiction'],"
Grisel,Judith",37.92,44.67,499,['FARRAR STRAUS & GIROUX        '],Hardcover,25/10/2011,['25 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780385542845
['The Structure of Magic a Book about Language and Therapy'],"
Bandler,Richard",29.53,34.79,278,['JESSICA KINGSLEY PUBL INC     '],Paperback,15/10/2012,['29 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780831400446
['Owning Your Own Shadow: Understanding the Dark Side of the Psyche'],"
Johnson,RobertA.",20.97,24.7,135,['PRINCETON UNIV PR             '],Paperback,14/11/2010,['50 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062507549
['The Art of Loving'],"
Fromm,Erich",21.29,25.08,288,['AVERY PUB GROUP               '],Paperback,14/02/2017,['36 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061129735
['Spark: The Revolutionary New Science of Exercise and the Brain'],"
Ratey,JohnJ.",22.67,26.71,402,['PERENNIAL                     '],Paperback,05/07/2011,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316113519
['Holotropic Breathwork: A New Approach to Self-Exploration and Therapy'],"
Grof,Stanislav",34.64,40.81,194,['SAGE HILL LLC                 '],Paperback,22/01/2015,['75 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781438433943
['Why People Die by Suicide'],"
Joiner,Thomas",30.77,36.25,256,['TOUCHSTONE PRESS              '],Paperback,02/04/1998,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674025493
['The Ape That Understood the Universe: How the Mind and Culture Evolve'],"
Stewart-Williams,Steve",41.68,49.1,272,['AMER PSYCHOLOGICAL ASSN       '],Hardcover,01/07/2009,['557 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781108425049
['Answer to Job: (from Vol. 11 of the Collected Works of C. G. Jung)'],"
Jung,C.G.",14.0,16.49,336,['HARPER COLLINS                '],Paperback,10/10/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691150475
"[""What Every Body Is Saying: An Ex-FBI Agent's Guide to Speed-Reading People""]","
Navarro,Joe",27.88,32.84,347,['BASIC BOOKS                   '],Paperback,05/11/2013,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061438295
"['I Love a Cop, Third Edition: What Police Families Need to Know']","
Kirschman,Ellen",25.69,30.27,304,['BACK BAY BOOKS                '],Paperback,07/01/2002,['168 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781462533855
['103 Group Activities and Treatment Ideas & Practical Strategies: The Therapeutic Toolbox'],"
Belmont,JudithA.",47.38,55.81,30,['ADDISON WESLEY PUB CO INC     '],Spiral,01/10/2008,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780979021800
['Building Your Ideal Private Practice: A Guide for Therapists and Other Healing Professionals'],"
Grodzki,Lynn",63.7,75.04,236,['MANGO                         '],Hardcover,18/04/2017,['39 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393709483
"['Overcoming Binge Eating, Second Edition: The Proven Program to Learn Why You Binge and How You Can Stop']","
Fairburn,ChristopherG.",24.55,28.92,652,['GUILFORD PUBN                 '],Paperback,11/04/2014,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781572305618
['Your Defiant Child: 8 Steps to Better Behavior'],"
Barkley,RussellA.",24.55,28.92,315,['PENGUIN GROUP                 '],Paperback,02/11/2010,['5 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781462510078
