name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
"['The Whole Smiths Good Food Cookbook: Whole30 Endorsed, Delicious Real Food Recipes to Cook All Year Long']","
Smith,Michelle",48.36,56.97,288,['HOUGHTON MIFFLIN              '],Hardcover,05/06/2018,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781328915092
"[""Delish: Eat Like Every Day's the Weekend""]","
EditorsofDelish",50.88,59.93,416,['HOUGHTON MIFFLIN              '],Hardcover,16/10/2018,['42 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781328498861
"[""Carla Hall's Soul Food: Everyday and Celebration""]","
Hall,Carla",48.35,56.95,336,['HARPER WAVE                   '],Hardcover,23/10/2018,['90 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062669834
['Great British Bake Off: Big Book of Baking'],"
Collister,Linda",70.85,83.46,320,['BBC BOOKS                     '],Hardcover,23/09/2014,['61 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781849904834
['Tequila Mockingbird: Cocktails with a Literary Twist'],"
Federle,Tim",20.9,25.52,160,['RUNNING PR BOOK PUBL          '],Hardcover,23/04/2013,['116 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780762448654
['Ottolenghi Simple: A Cookbook'],"
Ottolenghi,Yotam",59.63,70.24,320,['TEN SPEED PR                  '],Hardcover,16/10/2018,['82 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781607749165
['The Kitchen Shortcut Bible: More Than 200 Recipes to Make Real Food Real Fast'],"
Weinstein,Bruce",47.9,56.43,352,['LITTLE BROWN & CO INC         '],Hardcover,19/06/2018,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316509718
['Taste of Home Instant Pot Cookbook: Savor 175 Must-Have Recipes Made Easy in the Instant Pot'],"
TasteofHome",24.52,29.94,256,['READERS DIGEST CHILDRENS      '],Paperback,11/09/2018,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781617657665
"['The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!']","
Drummond,Ree",52.24,61.54,400,['WILLIAM MORROW & CO           '],Hardcover,20/10/2015,['56 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062225245
['Cook Like a Pro: Recipes and Tips for Home Cooks'],"
Garten,Ina",54.59,64.3,272,['POTTER CLARKSON N             '],Hardcover,23/10/2018,['435 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780804187046
['The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals'],"
Randolph,Laurel",22.43,27.39,176,['ROCKRIDGE PR                  '],Paperback,06/04/2016,['100 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781623156121
['Cravings: Hungry for More'],"
Teigen,Chrissy",48.35,56.95,256,['POTTER CLARKSON N             '],Hardcover,18/09/2018,['281 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781524759728
['Cooking for Jeffrey: A Barefoot Contessa Cookbook'],"
Garten,Ina",53.9,63.49,256,['POTTER CLARKSON N             '],Hardcover,25/10/2016,['30 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307464897
['The Cookie Book: Decadent Bites for Every Occasion'],"
Firth,Rebecca",31.85,38.9,192,['PAGE STREET PUB               '],Paperback,18/09/2018,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781624146374
"['My Bread: The Revolutionary No-Work, No-Knead Method']","
Lahey,Jim",54.02,63.63,222,['W W NORTON & CO INC           '],Hardcover,01/10/2009,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393066302
['Great British Bake Off - Perfect Cakes & Bakes to Make at Home: Official Tie-In to the 2016 Series'],"
Collister,Linda",49.51,58.32,320,['HODDER & STROUGHTON           '],Hardcover,13/12/2016,['86 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781473615441
['Everyday Dorie: The Way I Cook'],"
Greenspan,Dorie",57.57,67.81,368,['RUX MARTIN                    '],Hardcover,23/10/2018,['25 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780544826984
['How to Boil Water: Life Beyond Takeout'],"
FoodNetworkKitchens",45.75,53.89,254,['HOUGHTON MIFFLIN              '],Hardcover,01/08/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780696226861
['Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck'],"
ThugKitchen",39.41,48.12,212,['RODALE PR                     '],Hardcover,07/10/2014,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781623363581
"[""Anthony Bourdain's Les Halles Cookbook: Strategies, Recipes, and Techniques of Classic Bistro Cooking""]","
Bourdain,Anthony",61.51,72.45,304,['BLOOMSBURY                    '],Hardcover,19/10/2004,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781582341804
"[""Paul Hollywood's Bread""]","
Hollywood,Paul",60.94,71.78,288,['HOUGHTON MIFFLIN              '],Hardcover,05/06/2018,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781408840696
['Matty Matheson: A Cookbook'],"
Matheson,Matty",57.57,67.81,416,['HOUGHTON MIFFLIN              '],Hardcover,16/10/2018,['42 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781419732454
['Flour Water Salt Yeast: The Fundamentals of Artisan Bread and Pizza'],"
Forkish,Ken",63.57,74.88,336,['HARPER WAVE                   '],Hardcover,23/10/2018,['90 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781607742739
['World of Warcraft: The Official Cookbook'],"
Monroe-Cassel,Chelsea",64.09,75.5,320,['BBC BOOKS                     '],Hardcover,23/09/2014,['61 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781608878048
['Forks Over Knives--The Cookbook: Over 300 Recipes for Plant-Based Eating All Through the Year'],"
Sroufe,Del",31.17,38.06,160,['RUNNING PR BOOK PUBL          '],Paperback,23/04/2013,['116 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781615190614
['I Heart Kosher: Beautiful Recipes from My Kitchen'],"
Kushner,Kim",60.67,71.47,320,['TEN SPEED PR                  '],Hardcover,16/10/2018,['82 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681884196
['The Ultimate Vegan Cookbook for Your Instant Pot: 80 Easy and Delicious Plant-Based Recipes That You Can Make in Half the Time'],"
Hester,Kathy",33.81,41.29,352,['LITTLE BROWN & CO INC         '],Paperback,19/06/2018,['20 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781624143380
"['The Keto Diet: The Complete Guide to a High-Fat Diet, with More Than 125 Delectable Recipes and 5 Meal Plans to Shed Weight, Heal You']","
Vogel,Leanne",57.51,67.74,256,['READERS DIGEST CHILDRENS      '],Paperback,11/09/2018,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628600162
['The Meateater Fish and Game Cookbook: Recipes and Techniques for Every Hunter and Angler'],"
Rinella,Steven",58.02,68.35,400,['WILLIAM MORROW & CO           '],Hardcover,20/10/2015,['56 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399590078
"['The Noma Guide to Fermentation: Including Koji, Kombuchas, Shoyus, Misos, Vinegars, Garums, Lacto-Ferments, and Black Fruits and Vegetables']","
Redzepi,Rene",61.73,72.72,272,['POTTER CLARKSON N             '],Hardcover,23/10/2018,['435 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781579657185
['Together: Our Community Cookbook'],"
TheHubbCommunityKitchen",26.37,32.21,176,['ROCKRIDGE PR                  '],Hardcover,06/04/2016,['100 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781984824080
"['Smart Meal Prep for Beginners: Recipes and Weekly Plans for Healthy, Ready-To-Go Meals']","
Amidor,Toby,MSRdCdn",23.85,29.13,256,['POTTER CLARKSON N             '],Paperback,18/09/2018,['281 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641521253
"['Vegetarian Indian Cooking with Your Instant Pot: 75 Traditional Recipes That Are Easier, Quicker and Healthier']","
Singh,Manali",32.17,39.28,256,['POTTER CLARKSON N             '],Paperback,25/10/2016,['30 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781624146459
"[""The Great Minnesota Cookie Book: Award-Winning Recipes from the Star Tribune's Holiday Cookie Contest""]","
Dean,LeeSvitak",36.6,44.7,192,['PAGE STREET PUB               '],Hardcover,18/09/2018,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781517905835
"['A Man, a Pan, a Plan: 100 Delicious & Nutritious One-Pan Recipes You Can Make Right Now!']","
Kita,Paul",25.15,30.71,222,['W W NORTON & CO INC           '],Paperback,01/10/2009,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781635650044
['The Campout Cookbook: Inspired Recipes for Cooking Around the Fire and Under the Stars'],"
Hanel,Marnie",30.81,37.63,320,['HODDER & STROUGHTON           '],Hardcover,13/12/2016,['86 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781579657994
['Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family'],"
Garten,Ina",53.68,63.23,368,['RUX MARTIN                    '],Hardcover,23/10/2018,['25 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780609610664
['The Nordic Baking Book'],"
Nilsson,Magnus",81.46,95.95,254,['HOUGHTON MIFFLIN              '],Hardcover,01/08/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780714876849
['Christmas with Southern Living 2018: Inspired Ideas for Holiday Cooking and Decorating'],"
TheEditorsofSouthernLiving",52.71,62.09,212,['RODALE PR                     '],Hardcover,07/10/2014,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780848755812
"['Kitchen Table Wisdom: Stories That Heal, 10th Anniversary Edition']","
Remen,RachelNaomi",24.84,30.34,304,['BLOOMSBURY                    '],Paperback,19/10/2004,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781594482090
"['Eat Happy: Gluten Free, Grain Free, Low Carb Recipes for a Joyful Life']","
Vocino,Anna",54.48,64.18,224,['BLOOMSBURY                    '],Hardcover,04/06/2013,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781941536889
['The Bourbon Bible'],"
Zandona,Eric",33.72,41.18,304,['HARRY N ABRAMS INC            '],Hardcover,09/10/2018,['51 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781784724573
['Appetites: A Cookbook'],"
Bourdain,Anthony",58.85,69.32,265,['TEN SPEED PR                  '],Hardcover,18/09/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062409959
['The Complete Milk Street TV Show Cookbook (2017-2019): Every Recipe from Every Episode of the Popular TV Show'],"
Kimball,Christopher",69.75,82.16,216,['INSIGHT ED                    '],Hardcover,18/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316415842
['The Ultimate Instant Pot Cookbook: 200 Deliciously Simple Recipes for Your Electric Pressure Cooker'],"
Morante,Coco",50.64,59.65,368,['EXPERIMENT                    '],Hardcover,14/08/2012,['32 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399582059
['Bread Illustrated: A Step-By-Step Guide to Achieving Bakery-Quality Results at Home'],"
America'sTestKitchen",53.69,63.24,208,['WELDON OWEN                   '],Paperback,04/12/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781940352602
['The Autoimmune Paleo Cookbook: An Allergen-Free Approach to Managing Chronic Illness'],"
Trescott,Mickey",55.21,65.04,224,['PAGE STREET PUB               '],Hardcover,10/01/2017,['45 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780578135212
['Puerto Rican Cookery'],"
Valldejuli,Carmen",38.88,47.48,448,['VICTORY BELT PUB              '],Hardcover,11/04/2017,['221 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780882894119
['Bosh!: Simple Recipes * Amazing Food * All Plants'],"
Theasby,Ian",44.79,52.76,368,['SPIEGEL & GRAU                '],Hardcover,20/11/2018,['31 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062820686
