name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['Catholic Student Bible-NABRE'],"
WorldCatholicPress",17.8,22.29,1408,['WORLD BIBLE PUB CO            '],Paperback,27/05/2011,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780529064844
['Premium Value Slimline Bible-NLT-Large Print Cross'],"
Tyndale",29.89,37.42,1104,['TYNDALE HOUSE PUBL            '],Imitation,01/03/2016,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781496413864
['The Message Ministry Edition'],"
Peterson,EugeneH.",14.11,17.66,906,['NAV PR                        '],Paperback,04/10/2016,['199 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781600065941
['Text Bible-NLT-Economy'],"
Tyndale",13.03,16.31,810,['TYNDALE HOUSE PUBL            '],Paperback,01/03/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414309477
['KJV Mini Pocket Edition: Zippered Black'],"
",23.17,29.01,0,['CHRISTIAN ART GIFTS           '],Imitation,01/10/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432102425
['Premium Value Slimline Bible-NLT-Large Print Crown'],"
Tyndale",36.53,43.03,1104,['TYNDALE HOUSE PUBL            '],Imitation,01/03/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781496413871
['Journaling Bible-ESV-Flowers'],"
CrosswayBibles",64.95,76.51,1066,['CROSSWAY BOOKS                '],Hardcover,30/09/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433548376
['Haitian New Testament with Psalms-FL'],"
HaitianBibleSociety",7.67,9.61,363,['AMER BIBLE SOC                '],Paperback,01/05/2010,['103 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585169443
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",77.84,91.69,2226,['HOLMAN A J                    '],Imitation,15/04/2017,['420 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433613821
['Saint Joseph Medium Size Bible-NABRE'],"
CatholicBookPublishingCo",22.41,28.05,1632,['CATHOLIC BOOK PUB CO          '],Paperback,01/08/2011,['422 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780899429502
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",79.22,93.31,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['703 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648199
['Catholic Bible-RSV-Compact Zipper'],"
OxfordUniversityPress",46.49,54.77,1253,['OXFORD UNIV PR                '],Imitation,01/02/2005,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780195288537
['Good News Bible-TEV'],"
AmericanBibleSociety",15.9,19.9,1408,['AMER BIBLE SOC                '],Paperback,01/03/2001,['68 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585160815
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",79.22,93.31,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['493 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648212
['Economy New Testament with Psalms-KJV'],"
HolmanBibleStaff",5.52,6.91,576,['HOLMAN A J                    '],Imitation,16/11/1995,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781558190375
['ESV Economy Bible'],"
",8.36,10.47,1408,['WORLD BIBLE PUB CO            '],Paperback,27/05/2011,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433558276
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",91.68,107.99,1104,['TYNDALE HOUSE PUBL            '],Hardcover,01/03/2016,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648205
['Spanish New Testament-RV 1960'],"
AmericanBibleSociety",5.05,6.33,906,['NAV PR                        '],Paperback,04/10/2016,['199 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585160563
['The Message Deluxe Gift Bible: The Bible in Contemporary Language'],"
Peterson,EugeneH.",28.25,35.36,810,['TYNDALE HOUSE PUBL            '],Imitation,01/03/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631465802
"['The King James Study Bible, Imitation Leather, Brown, Full-Color Edition']","
ThomasNelson",115.22,135.72,0,['CHRISTIAN ART GIFTS           '],Imitation,01/10/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718079826
['Keystone Large Print New Testament with Psalms-KJV'],"
NationalBibles",14.3,17.9,1104,['TYNDALE HOUSE PUBL            '],Paperback,01/03/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780834003415
"['The Passion Translation New Testament Blue: With Psalms, Proverbs and Song of Songs']","
Simmons,Brian",82.98,97.74,1066,['CROSSWAY BOOKS                '],Imitation,30/09/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781424556809
['Inspire Bible-NLT-Elastic Band Closure: The Bible for Creative Journaling'],"
Tyndale",70.46,83.0,363,['AMER BIBLE SOC                '],Imitation,01/05/2010,['103 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781496413741
['Adventure Bible-NKJV'],"
Richards,LawrenceO.",63.29,74.55,2226,['HOLMAN A J                    '],Imitation,15/04/2017,['420 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310746027
['Nuevo Testamento-VP'],"
AmericanBibleSociety",4.8,6.01,1632,['CATHOLIC BOOK PUB CO          '],Paperback,01/08/2011,['422 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585161010
['Adventure Bible for Early Readers-NIRV'],"
Richards,LawrenceO.",48.44,57.06,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['703 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310727422
['HarperCollins Study Bible-NRSV'],"
Attridge,HaroldW.",71.39,84.09,1253,['OXFORD UNIV PR                '],Hardcover,01/02/2005,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060786854
['Message Deluxe Gift Bible: The Bible in Contemporary Language'],"
Peterson,EugeneH.",25.95,32.48,1408,['AMER BIBLE SOC                '],Imitation,01/03/2001,['68 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631465789
['Santa Biblia-RV 1960'],"
AmericanBibleSociety",10.53,13.18,2226,['HOLMAN A J                    '],Paperback,15/04/2017,['493 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585160785
['Catholic Bible-RSV'],"
Press,Ignatius",57.35,67.56,576,['HOLMAN A J                    '],Hardcover,16/11/1995,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780898708332
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",91.91,108.26,624,['CROSSWAY BOOKS                '],Hardcover,15/02/2017,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648229
"[""The Everyday Life Bible: The Power of God's Word for Everyday Living""]","
Meyer,Joyce",74.66,87.95,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['185 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781478922957
"['ESV Economy Bible, Large Print']","
",12.19,15.26,239,['AMER BIBLE SOC                '],Paperback,01/12/1999,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433558412
['Text Bible-NASB'],"
FoundationPublicationInc",12.72,15.92,1072,['NAV PR                        '],Paperback,01/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781885217721
['ESV Scripture Journal: John'],"
CrosswayBibles",10.3,12.9,2368,['NELSONWORD PUB GROUP          '],Paperback,08/08/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433560842
['Mirror Bible-OE'],"
DuToit,Francois",92.88,109.41,512,['CALLA ED                      '],Paperback,02/08/2017,['59 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780992176907
['Message Remix-MS: The Bible in Contemporary Language'],"
Peterson,EugeneH.",57.14,67.31,1056,['BROADSTREET PUB               '],Imitation,03/04/2018,['132 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781612915685
"['ESV Reformation Study Bible, Condensed Edition - Light Brown, Leather-Like']","
Sproul,R.C.",69.87,82.3,1524,['TYNDALE HOUSE PUBL            '],Imitation,22/03/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781567698725
['Biblia Letra Grande Tamano Manual Con Refeencias-Rvr 1960'],"
B&hEspanolEditorial",50.32,59.28,1554,['ZONDERVAN PUB HOUSE           '],Imitation,14/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781586408794
['Saint Joseph Bible-NABRE-Large Print-Illustrated'],"
CatholicBookPublishingCo",45.79,53.94,303,['AMER BIBLE SOC                '],Hardcover,01/12/2001,['167 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780899429649
['Giant Print Bible-KJV'],"
NationalBibles",53.7,63.26,1566,['ZONDERVAN PUB HOUSE           '],Imitation,24/06/2014,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780834003507
['KJV Mini Pocket Edition: Black'],"
",22.43,28.08,2203,['ZONDERVAN PUB HOUSE           '],Imitation,30/08/2012,['39 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432102418
['KJV Giant Print Lux-Leather 2-Tone Brown'],"
",45.6,53.72,1072,['NAV PR                        '],Imitation,01/10/2016,['71 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432117955
['One Year Bible-Nlt'],"
Tyndale",30.44,38.11,1024,['AMER BIBLE SOC                '],Paperback,01/12/1999,['509 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414302041
['KJV Giant Print Lux-Leather Pattern Dark Brown'],"
",52.71,62.09,1070,['IGNATIUS PR                   '],Imitation,30/04/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432117979
['KJV Large Print Lux-Leather Brown/Pink'],"
",39.14,46.11,2226,['HOLMAN A J                    '],Imitation,15/04/2017,['226 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432117528
"['Niv, Adventure Bible, Polar Exploration Edition, Hardcover, Full Color']","
Zondervan",47.66,56.14,1408,['WORLD BIBLE PUB CO            '],Hardcover,27/05/2011,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310765059
"['Bible for Teen Girls-NIV: Growing in Faith, Hope, and Love']","
Zondervan",48.12,56.68,1104,['TYNDALE HOUSE PUBL            '],Hardcover,01/03/2016,['18 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310749691
"['NKJV, Gift and Award Bible, Leather-Look, Blue, Red Letter Edition']","
ThomasNelson",14.48,18.13,906,['NAV PR                        '],Imitation,04/10/2016,['199 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718075156
['Message Remix 2.0-MS'],"
Peterson,EugeneH.",57.28,67.47,810,['TYNDALE HOUSE PUBL            '],Imitation,01/03/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781615219247
['Apocrypha-KJV'],"
CambridgeUniversityPress",16.42,20.56,0,['CHRISTIAN ART GIFTS           '],Hardcover,01/10/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780521506748
['One Year Chronological Bible-NLT'],"
Tyndale",39.12,46.08,1104,['TYNDALE HOUSE PUBL            '],Paperback,01/03/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414314082
"['NKJV, Value Thinline Bible, Standard Print, Imitation Leather, Pink, Red Letter Edition']","
ThomasNelson",26.65,33.36,1066,['CROSSWAY BOOKS                '],Imitation,30/09/2015,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718074449
['The Message Promise Book (Softcover)'],"
Peterson,EugeneH.",6.71,8.4,363,['AMER BIBLE SOC                '],Paperback,01/05/2010,['103 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781615211081
['Saint Joseph Vest Pocket New Testament-NCV'],"
CatholicBookPublishingCo",13.19,16.51,2226,['HOLMAN A J                    '],Paperback,15/04/2017,['420 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780899426501
['Inspire Bible-NLT: The Bible for Creative Journaling'],"
Tyndale",79.67,93.85,1632,['CATHOLIC BOOK PUB CO          '],Hardcover,01/08/2011,['422 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781496419859
['Life Application Study Bible-NIV-Personal Size'],"
Tyndale",47.89,56.41,2226,['HOLMAN A J                    '],Paperback,15/04/2017,['703 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414359816
['Larger Print Bible-NIV'],"
Zondervan",13.7,17.15,1253,['OXFORD UNIV PR                '],Paperback,01/02/2005,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781563207211
"['NIV, Thinline Bible, Large Print, Bonded Leather, Burgundy, Indexed, Red Letter Edition']","
Zondervan",70.74,83.33,1408,['AMER BIBLE SOC                '],Bonded,01/03/2001,['68 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310448358
['Life Application Study Bible-NLT-Large Print'],"
Tyndale",84.71,99.78,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['493 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414307206
['Life Essentials Study Bible-HCSB: Principles to Live by'],"
Getz,GeneA.",79.46,93.6,576,['HOLMAN A J                    '],Hardcover,16/11/1995,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781586400453
['One Year Chronological Bible-NLT-Premium Slimline Large Print'],"
Tyndale",39.35,46.36,624,['CROSSWAY BOOKS                '],Paperback,15/02/2017,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414337678
['ESV Scripture Journal: Luke'],"
CrosswayBibles",9.82,12.3,2226,['HOLMAN A J                    '],Paperback,15/04/2017,['185 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433560965
"[""New Believer's Bible-NLT""]","
Tyndale",30.97,38.77,239,['AMER BIBLE SOC                '],Paperback,01/12/1999,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414302546
['KJV GP LL Purple'],"
",46.06,54.26,1072,['NAV PR                        '],Leather,01/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432117368
"['ESV Reformation Study Bible, Condensed Edition - Charcoal, Leather-Like']","
Sproul,R.C.",69.87,82.3,2368,['NELSONWORD PUB GROUP          '],Imitation,08/08/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781567698749
['Interlinear Bible-PR-Hebrew/Greek/English'],"
Green,JayPatrick,Sr.",128.12,150.91,512,['CALLA ED                      '],Hardcover,02/08/2017,['59 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781565639775
['Holy Bible-NRSV'],"
NationalCouncilofChurchesofChrist",16.5,20.66,1056,['BROADSTREET PUB               '],Paperback,03/04/2018,['132 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585160303
"['Life Recovery Bible NLT, Personal Size']","
Arterburn,Stephen",30.54,38.23,1524,['TYNDALE HOUSE PUBL            '],Paperback,22/03/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781496427588
['Praise: A Creative Journaling Bible'],"
Marshall,LauraElizabeth",62.88,74.07,1554,['ZONDERVAN PUB HOUSE           '],Hardcover,14/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781680992809
['Dake Annotated Reference Bible-KJV-Large Print'],"
Dake,FinisJennings",173.46,204.32,303,['AMER BIBLE SOC                '],Bonded,01/12/2001,['167 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781558291188
['HarperCollins Study Bible-NRSV-Student'],"
Attridge,HaroldW.",83.76,98.66,1566,['ZONDERVAN PUB HOUSE           '],Paperback,24/06/2014,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060786847
"['Niv, Incredible Creatures and Creations Holy Bible, Hardcover']","
Zondervan",44.0,51.83,2203,['ZONDERVAN PUB HOUSE           '],Hardcover,30/08/2012,['39 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310761174
['KJV Large Print Thumb Index Edition: Brown'],"
",39.6,46.65,1072,['NAV PR                        '],Imitation,01/10/2016,['71 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432105495
['Pew Bible-NASB'],"
FoundationPublicationInc",18.27,22.87,1024,['AMER BIBLE SOC                '],Hardcover,01/12/1999,['509 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781885217950
['Didache Bible-RSV: With Commentaries Based on the Catechism of the Catholic Church'],"
IgnatiusPress",111.45,131.28,1070,['IGNATIUS PR                   '],Leather,30/04/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781586179724
['Faith Alive Student Bible-ESV'],"
Nielsen,Pamela",57.98,68.3,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['226 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780758626998
['Latin American Bible'],"
Ricciardi,Ramon",43.98,51.81,2176,['FAITHWORDS                    '],Hardcover,10/04/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9788428500036
['Complete Jewish Bible'],"
Stern,David",46.93,55.28,1168,['CROSSWAY BOOKS                '],Paperback,17/06/2017,['249 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781936716845
['Gift & Award Bible-KJV'],"
HendricksonPublishers",15.06,18.86,945,['FOUND PUBN INC                '],Imitation,01/03/1997,['564 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781598560206
"['NKJV, Value Thinline Bible, Large Print, Imitation Leather, Purple, Red Letter Edition']","
ThomasNelson",37.59,44.28,128,['CROSSWAY BOOKS                '],Imitation,31/03/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718075590
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",90.76,106.91,786,['LIGHTNING SOURCE INC          '],Imitation,01/08/2018,['104 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433648243
['Economy Bible-NKJV: Beautiful. Trustworthy. Today'],"
ThomasNelson",8.06,10.1,1850,['NAV PR                        '],Paperback,03/04/2018,['152 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780718091750
"[""The KJV Cross Reference Study Bible Women's Edition Indexed [Floral Berry]""]","
CompiledbyBarbourStaff",58.98,69.47,2016,['REFORMATION TRUST PUB         '],Imitation,23/10/2017,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683224730
['Have You Considered: Evidence Beyond a Reasonable Doubt'],"
Vonvett,Julie",23.94,29.97,1728,['BROADMAN PR                   '],Paperback,01/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781939456250
"[""New Believer's New Testament-NLT""]","
Tyndale",12.72,15.93,1565,['CATHOLIC BOOK PUB CO          '],Paperback,01/09/2011,['104 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414302577
['Message Large Print Bible-MS'],"
Peterson,EugeneH.",138.76,163.45,1392,['CALLA ED                      '],Leather,02/08/2017,['59 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781617471681
['Extreme Teen Study Bible-NKJV: Real Faith for Real Life'],"
ThomasNelson",53.75,63.32,0,['CHRISTIAN ART GIFTS           '],Hardcover,01/10/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781401674731
['She Reads Truth Bible-CSB'],"
CsbBiblesbyHolman",65.16,76.75,0,['CHRISTIAN ART GIFTS           '],Hardcover,24/02/2017,['159 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433613814
